datum,base.HU,peak.HU,base.RS,peak.RS,WGenRO,GenHU,FLoadHU,TempHU,Flag,CO2Price
29/08/2017,49.15166667,57.74166667,59.27125,71.2325,854.25,3213.979167,4761.572917,21.70833333,0,6.03
30/08/2017,55.55458333,63.22833333,53.63333333,62.16666667,552.6666667,3305.572917,4811.052083,22.58333333,0,6.02
31/08/2017,67.15583333,83.15416667,58.87041667,69.5275,345.2916667,3362.84375,4819.46875,24.25,0,5.93
01/09/2017,45.2125,51.43083333,50.395,58.17583333,686.3333333,3238.25,4910.145833,24.625,0,5.82
02/09/2017,40.77083333,45.825,39.19458333,43.17416667,822,2947.40625,4321.645833,19.04166667,0,5.82
03/09/2017,32.35708333,33.08083333,34.39208333,36.56583333,1778.75,3109.635417,3970.885417,15.91666667,0,5.82
04/09/2017,40.24291667,44.2475,42.88208333,48.63416667,1578.833333,3086.052083,4544.875,17.04166667,0,5.91
05/09/2017,53.40375,61.66666667,48.93541667,54.535,398.4166667,3084.53125,4597.208333,18.5,0,6.49
06/09/2017,51.02958333,57.66083333,49.27625,55.555,622,3088.4375,4586.072917,20.125,0,6.69
07/09/2017,48.38041667,55.36916667,49.96458333,56.645,502.25,3138.4375,4640.8125,18.79166667,0,6.89
08/09/2017,47.46708333,54.82583333,47.23375,54.23916667,488.0416667,3086.895833,4736.541667,18.25,0,7.06
09/09/2017,42.41708333,43.495,40.02583333,43.67,1109.541667,3106.875,4284.479167,20.79166667,0,7.06
10/09/2017,38.245,42.2075,36.79458333,39.35166667,462.375,3013.354167,4037.791667,22.625,0,7.06
11/09/2017,39.9775,49.69333333,45.48083333,53.6875,1080.458333,3097.53125,4639.5625,24.33333333,0,6.87
12/09/2017,39.4225,50.5775,40.63541667,50.66916667,1666.291667,3244.84375,4805.416667,18.70833333,0,6.86
13/09/2017,45.60041667,57.6225,46.03166667,57.70666667,946.2083333,3199.822917,4792.677083,17.79166667,0,7.09
14/09/2017,47.34958333,54.09083333,47.65125,58.92833333,573.7916667,3266.958333,4670.364583,19.95833333,0,7.09
15/09/2017,42.83083333,50.93333333,46.42625,55.71083333,459.0416667,3140.385417,4721.53125,16.125,0,6.94
16/09/2017,53.46375,61.85,49.09,54.9825,625.1666667,2611.40625,4291.208333,19.91666667,0,6.94
17/09/2017,40.64458333,45.88166667,42.40458333,45.18333333,573.3333333,2568.5625,4090.864583,16.04166667,0,6.94
18/09/2017,39.4225,50.5775,49.32291667,57.03416667,314.0416667,2845.041667,4624.15625,15.04166667,0,6.72
19/09/2017,45.60041667,57.6225,48.23708333,55.785,1114.875,2884.166667,4707.833333,14.91666667,0,7.02
20/09/2017,47.34958333,54.09083333,46.24791667,53.95916667,749.3333333,3092.927083,4776.4375,14.45833333,0,6.9
21/09/2017,42.83083333,50.93333333,43.26875,48.6075,1340.375,3299.09375,4901.760417,12.45833333,0,6.55
22/09/2017,53.46375,61.85,40.3425,44.86583333,1460.583333,3357.864583,4855.458333,15.125,1,6.64
23/09/2017,40.64458333,45.88166667,39.50666667,42.4825,429.5,3506.197917,4337.822917,13.375,0,6.64
24/09/2017,51.85208333,61.25166667,35.01291667,37.84416667,323.9583333,3205.5,4118.5625,14.16666667,0,6.64
25/09/2017,41.84541667,47.69,43.73625,50.33083333,724.9166667,3516.989583,4734.885417,15.16666667,0,7.28
26/09/2017,40.47333333,44.07333333,40.92875,45.51333333,2190.25,3487.947917,4748.65625,17.33333333,0,6.98
27/09/2017,39.89333333,43.37833333,39.92041667,43.58,1950.791667,3509.177083,4800.104167,16.91666667,0,6.93
28/09/2017,40.98541667,45.57416667,41.31041667,46.155,1849.5,3599.635417,4829.40625,15.66666667,0,6.96
29/09/2017,39.35791667,43.39333333,39.90875,43.985,1909.708333,3608.947917,4823.729167,14.41666667,0,7.07
30/09/2017,35.81916667,40.04083333,36.55333333,40.9675,1627.25,3261.666667,4333.947917,13.875,0,7.07
01/10/2017,27.26875,32.225,32.28875,36.49333333,1146.875,3246.65625,4147.395833,14,0,7.07
02/10/2017,41.36541667,56.88166667,40.93875,52.4375,501.5416667,3336.572917,4710.552083,13.79166667,0,6.94
03/10/2017,50.57333333,60.68833333,47.0825,57.28583333,745.6666667,3426.75,4841.729167,13.33333333,0,7
04/10/2017,52.74708333,63.08583333,53.17666667,65.89916667,646.625,3426.885417,4780.677083,14.41666667,0,6.9
05/10/2017,51.31791667,59.68083333,53.29166667,59.74583333,835.875,3439.270833,4832.666667,16.625,0,6.89
06/10/2017,47.72958333,62.605,48.41041667,62.45416667,1210.416667,3541.020833,4941.25,13.33333333,0,7
07/10/2017,29.81333333,38.71083333,35.70583333,43.95916667,2375.25,3427.5,4409.427083,11.91666667,0,7
08/10/2017,30.41125,43.55833333,35.35208333,47.5275,2476.25,3347.1875,4150.75,11.41666667,0,7
09/10/2017,59.19291667,69.64416667,58.48625,70.06166667,655.4583333,3478.15625,4736.90625,11.375,0,6.96
10/10/2017,68.80208333,80.37416667,67.54958333,75.53833333,237.5416667,3568.6875,4865.03125,13.25,0,7.39
11/10/2017,60.64916667,70.77083333,69.47791667,79.46916667,252.4583333,3621.90625,4881.84375,15.41666667,0,7.38
12/10/2017,55.31166667,63.14,56.54458333,65.8975,525.75,3644.5,4884.677083,15.75,0,7.41
13/10/2017,53.74375,62.70916667,54.8925,64.28416667,773.875,3431.729167,4849.21875,15.33333333,0,7.32
14/10/2017,49.04666667,54.39083333,45.21791667,48.96833333,714.5,3473.927083,4416.041667,14.79166667,0,7.32
15/10/2017,35.60125,36.91583333,39.27291667,41.76416667,1224.333333,3333.385417,4205.572917,16.25,0,7.32
16/10/2017,51.59666667,61.93583333,56.53041667,65.5375,943.2083333,3507.270833,4775.78125,16.75,0,7.36
17/10/2017,53.67708333,66.1075,56.35791667,66.385,638.5833333,3555.822917,4864.5,17.125,0,7.42
18/10/2017,58.28583333,67.49333333,60.14791667,68.64083333,432.5833333,3632.3125,4886.84375,16.875,0,7.81
19/10/2017,58.03583333,69.10083333,58.36208333,67.70666667,612.4583333,3553.989583,4860.15625,15.625,0,7.65
20/10/2017,60.88458333,70.42583333,60.29125,69.03833333,163.7083333,3577.614583,4849.541667,14.66666667,0,7.57
21/10/2017,79.64583333,93.575,57.73333333,65.32083333,238.8333333,3489.1875,4439.447917,14.41666667,0,7.57
22/10/2017,37.07708333,42.70333333,53.30375,61.68833333,991.7083333,3322.59375,4183.989583,12.66666667,0,7.57
23/10/2017,44.95125,54.27833333,47.63416667,57.43833333,1740.458333,3651.625,4051.28125,10.66666667,1,7.44
24/10/2017,46.21333333,53.72666667,50.53291667,59.85166667,2542.708333,3769.739583,4769.802083,10.79166667,0,7.47
25/10/2017,50.8975,62.32166667,55.28833333,68.0575,1576.375,3585.010417,4890.416667,10.16666667,0,7.4
26/10/2017,66.34,81.77833333,64.72166667,75.55333333,626.625,3549.083333,4895.197917,13.04166667,0,7.2
27/10/2017,63.12291667,76.34,59.88416667,72.795,508.7083333,3570.385417,4956.65625,11.54166667,0,7.17
28/10/2017,35.35958333,42.56833333,50.58416667,59.335,1081.833333,3410.572917,4546.03125,9.916666667,0,7.17
29/10/2017,34.885,46.7775,37.89291667,47.60666667,1621.208333,3411.885417,4246.041667,9.375,0,7.17
30/10/2017,42.06625,57.26083333,44.59875,57.03,2508.583333,3700.03125,4843.989583,6.791666667,0,7.14
31/10/2017,45.49791667,50.6275,58.70458333,70.30833333,1827.25,3599.96875,4947.010417,5.958333333,0,7.37
01/11/2017,38.63791667,45.8075,49.93166667,59.46833333,1033.5,3178.625,4124.447917,8.25,1,7.51
02/11/2017,56.77541667,75.31833333,58.11416667,72.5575,1274.75,3302.947917,4793.322917,9.833333333,0,7.66
03/11/2017,78.98916667,106.04,73.67625,95.68916667,743.9166667,3271.072917,4919.020833,10.125,0,7.88
04/11/2017,60.28166667,72.89333333,70.29958333,88.0375,488.1666667,3052.114583,4492.03125,8.833333333,0,7.88
05/11/2017,50.25666667,57.34416667,51.76166667,58.11416667,387.8333333,3072.895833,4189.458333,8.958333333,0,7.88
06/11/2017,65.39833333,84.525,74.6625,94.0475,537.9166667,3733.947917,4828.291667,9.25,0,7.92
07/11/2017,66.56208333,82.85083333,70.48625,86.64583333,467.0833333,3911.6875,5009.260417,8.5,0,7.75
08/11/2017,63.55541667,82.52666667,67.82583333,85.165,956.9583333,3956.46875,5074.052083,7.916666667,0,7.72
09/11/2017,75.01375,99.55166667,66.49875,84.2025,577.7083333,4003.84375,5141.40625,9.458333333,0,7.55
10/11/2017,67.44666667,89.34916667,66.03333333,87.71583333,260,3679.3125,5089.09375,7.958333333,0,7.4
11/11/2017,47.15333333,58.8225,51.68833333,63.40083333,490.9166667,3431.395833,4610.052083,8.666666667,0,7.4
12/11/2017,38.11833333,46.20583333,41.42875,49.91416667,694.75,3401.75,4365.375,9,0,7.4
13/11/2017,58.37708333,76.97416667,44.37625,54.71666667,1486.25,3933.25,5076.1875,8,0,7.35
14/11/2017,45.62833333,51.0175,54.56041667,65.14166667,1035.291667,3857.645833,5099.333333,6.083333333,0,7.39
15/11/2017,64.485,83.61916667,64.15791667,81.32583333,490.3333333,3778.489583,5097.96875,4.666666667,0,7.69
16/11/2017,54.30833333,66.06166667,52.92916667,61.64666667,880.5,3619.8125,5164.864583,5.833333333,0,7.5
17/11/2017,56.22708333,71.16833333,62.49041667,78.46583333,701.5,3787.25,5165.479167,5.958333333,0,7.48
18/11/2017,50.51958333,61.99416667,52.94,64.07666667,436.4166667,3612.489583,4615.520833,5.583333333,0,7.48
19/11/2017,42.13541667,55.38333333,46.62375,54.30916667,535.25,3441.53125,4510.114583,4.833333333,0,7.48
20/11/2017,55.6125,71.145,60.09166667,74.7525,1012.458333,3951.90625,5061.760417,4.75,0,7.44
21/11/2017,70.17208333,87.42166667,66.7925,80.1575,792.3333333,3918.697917,5208.78125,5.208333333,0,7.39
22/11/2017,75.41166667,96.09083333,75.27708333,93.61666667,165.875,3922.927083,5152.5625,8.333333333,0,7.37
23/11/2017,75.45458333,96.30916667,76.5175,94.25916667,391.625,3950.885417,5240.885417,5.416666667,0,7.66
24/11/2017,76.4475,96.69333333,70.97583333,85.51166667,532.125,3944.125,5231.875,6.666666667,0,7.77
25/11/2017,56.51458333,61.4375,53.16916667,59.71166667,1279.583333,3333.322917,4745.041667,7.041666667,0,7.77
26/11/2017,44.92666667,59.9075,47.62833333,55.53166667,1017.041667,3224.53125,4497.135417,6.5,0,7.77
27/11/2017,59.69958333,80.36333333,66.12041667,80.89083333,758.625,3849.697917,5112.635417,3.333333333,0,7.7
28/11/2017,67.125,84.27,67.07125,83.465,1213.5,3887.072917,5196.479167,2.708333333,0,7.59
29/11/2017,77.285,96.82833333,72.05,89.0275,640.5416667,3913.90625,5309.8125,2.583333333,0,7.7
30/11/2017,75.27333333,95.93166667,71.4975,90.03,2123.625,4072.885417,5425.635417,1.833333333,0,7.53
01/12/2017,65.44125,85.165,69.8675,88.4275,1625.291667,4196.625,5434,-0.458333333,0,7.68
02/12/2017,43.93541667,50.725,49.24333333,56.85166667,1401.5,3840.666667,4845.145833,0.666666667,0,7.68
03/12/2017,33.99041667,39.4025,40.11041667,48.1525,1162.5,3870.354167,4763.760417,-0.041666667,0,7.68
04/12/2017,49.86791667,69.365,49.16291667,67.11916667,1336.125,4210.833333,5376.645833,0.25,0,7.55
05/12/2017,52.57333333,69.535,55.98666667,68.955,981.5416667,4274.239583,5436.833333,1.25,0,7.43
06/12/2017,40.95291667,52.4475,43.22833333,54.58916667,1446.541667,4143.791667,5444.375,2.916666667,1,7.27
07/12/2017,53.64041667,67.81,47.6675,58.885,1446.25,4198.104167,5385.729167,2,0,7.35
08/12/2017,54.79041667,63.44333333,53.43208333,63.08666667,1212.958333,4277.3125,5463.895833,5.041666667,0,7.14
09/12/2017,42.36666667,51.3325,47.37,57.37166667,1379.875,3652.8125,5067.833333,2.041666667,0,7.14
10/12/2017,29.68416667,42.10583333,31.12875,43.50666667,2066.25,3551.302083,4873.385417,1.208333333,0,7.14
11/12/2017,44.90958333,60.2075,42.86458333,59.80916667,1552.583333,4193.197917,5258.28125,8.458333333,0,7.2
12/12/2017,39.01916667,47.655,39.915,47.89166667,1458.916667,3991.302083,5396.739583,8.25,0,7.14
13/12/2017,50.46208333,63.885,50.12916667,60.04416667,1200.291667,4078.947917,5405.625,4.5,0,7.07
14/12/2017,40.31166667,52.17916667,40.22375,52.155,1039.333333,4010.479167,5411.84375,4.208333333,0,7.09
15/12/2017,48.93208333,60.50333333,48.93875,60.91666667,1475.166667,3840.072917,5400.447917,6.125,0,7.18
16/12/2017,35.8425,41.23916667,37.27833333,42.3975,1724.166667,3492.447917,4832.739583,3.041666667,0,7.18
17/12/2017,31.02166667,39.21833333,31.08375,37.08916667,1862.125,3503.677083,4643.979167,1.125,0,7.18
18/12/2017,48.87666667,64.325,46.11708333,60.76166667,1058.541667,3737.708333,5137.59375,1.125,0,7.41
19/12/2017,62.70666667,77.5475,61.18041667,75.15166667,589.4583333,4223.59375,5306.802083,-0.25,0,7.52
20/12/2017,59.93875,74.51666667,59.68125,73.24416667,243.2916667,4264.447917,5300.354167,-1.25,0,7.79
21/12/2017,51.45416667,64.05916667,49.52666667,59.08,503.2083333,3816.5625,5256.895833,-0.75,1,8
22/12/2017,40.885,47.86,44.13791667,52.52583333,905.7083333,3819.208333,4993.5625,1.541666667,0,8.16
23/12/2017,36.41625,44.83416667,35.71291667,40.4175,1241.708333,3362.708333,4442.208333,2.791666667,0,8.16
24/12/2017,16.80375,22.23166667,35.14666667,39.3875,1693.291667,3265.59375,4174.354167,6.25,1,8.16
25/12/2017,28.96791667,43.0625,27.91458333,33.495,945.6666667,3255.177083,3837.385417,3.958333333,1,8.16
26/12/2017,13.16416667,12.74083333,25.81375,26.4,896.4166667,3219.666667,3742.854167,4.708333333,1,8.16
27/12/2017,30.20958333,40.10166667,35.11625,41.65916667,1326.916667,3522.197917,4195.135417,5.916666667,0,8.14
28/12/2017,33.22041667,39.76166667,33.48416667,39.315,2236.625,3578.416667,4334.760417,6.208333333,0,8.18
29/12/2017,23.76,33.3375,25.67125,34.01166667,1717.583333,3573.364583,4343.65625,2.416666667,0,8.15
30/12/2017,24.72916667,35.66666667,26.49375,34.84,644.4166667,3262.46875,4261.489583,1.5,0,8.15
31/12/2017,11.80083333,18.25833333,9.890416667,14.99416667,892.5416667,3149.3125,4136.708333,5,1,8.15
01/01/2018,6.567916667,8.26,13.28208333,16.335,597.7083333,3047.96875,3924.270833,4.041666667,1,8.15
02/01/2018,33.37916667,43.60666667,34.87125,43.21333333,1604.875,3494.572917,4826.666667,4.208333333,0,7.78
03/01/2018,30.01625,42,29.72,39.1575,611.4583333,3588.135417,5035.927083,3.375,0,7.81
04/01/2018,40.52041667,51.85833333,37.28625,48.9825,330.875,3757.854167,5019.885417,5.375,0,7.75
05/01/2018,36.03291667,42.8275,34.79083333,42.705,564.375,3687.041667,5070,5.916666667,0,7.76
06/01/2018,34.08458333,40.34333333,33.90583333,39.73166667,999.3333333,3409.125,4681.5625,6.25,0,7.76
07/01/2018,24.11125,29.54416667,23.91083333,26.67583333,985.0416667,3301.0625,4478.020833,6.375,0,7.76
08/01/2018,34.85916667,44.07333333,36.22833333,43.43833333,255.75,3650.8125,5085.083333,7.208333333,0,7.64
09/01/2018,32.0875,42.03333333,32.01583333,39.63916667,831.4166667,3770.4375,5150.114583,5.208333333,0,7.76
10/01/2018,42.80958333,50.30083333,40.59416667,46.77666667,1126.916667,3908.260417,5208.833333,4.458333333,0,7.87
11/01/2018,46.63916667,55.33333333,46.48958333,54.4775,1429.75,3882.958333,5229.583333,4.958333333,0,7.8
12/01/2018,42.80625,49.24333333,40.57541667,45.8775,1667.25,3721.822917,5257.739583,4.833333333,0,7.84
13/01/2018,34.965,38.4325,33.72375,37.01833333,2315.708333,3405.4375,4799.6875,1.208333333,0,7.84
14/01/2018,28.60583333,34.12916667,29.11333333,34.65416667,1427.708333,3353.53125,4645.885417,-0.416666667,0,7.84
15/01/2018,36.09375,46.6225,42.55541667,51.64,191.0416667,3768.479167,5281.71875,-1.583333333,0,7.78
16/01/2018,37.83541667,53.21083333,35.65833333,45.73083333,550.0833333,3897.6875,5447.885417,-1.25,0,8.03
17/01/2018,37.70166667,51.555,33.2925,42.54083333,1259.833333,3855.427083,5454.322917,1.208333333,0,8.16
18/01/2018,33.79208333,44.2275,32.30708333,41.38,2510.75,3905.59375,5475.9375,3,0,8.47
19/01/2018,39.30666667,45.38083333,39.35041667,45.66333333,1533.208333,3948.270833,5394.010417,4.708333333,0,8.74
20/01/2018,36.67666667,42.53083333,37.24333333,42.23333333,360.9583333,0,4883.114583,2.083333333,0,8.74
21/01/2018,33.6325,38.91333333,32.26458333,36.92333333,935.75,3642.958333,4678.364583,0.416666667,0,8.74
22/01/2018,37.27708333,46.18416667,36.09208333,43.04416667,2447.625,3660.364583,5281.041667,0.458333333,0,8.73
23/01/2018,38.42875,45.02416667,38.03916667,44.24833333,1777.875,3239.395833,5437.979167,0.166666667,0,8.99
24/01/2018,42.81291667,53.79166667,36.4175,46.4125,612.0416667,3366.28125,5422.260417,1.166666667,0,9.43
25/01/2018,44.81958333,53.88333333,46.54416667,55.77916667,329.2916667,3510.875,5387.71875,1.583333333,0,9.22
26/01/2018,50.37083333,57.6875,50.62,57.63583333,452.875,3531.96875,5354.4375,2.375,0,9.07
27/01/2018,41.41958333,48.18416667,43.35791667,46.34333333,150.375,0,4904.229167,2.25,0,9.07
28/01/2018,35.52791667,40.73,37.15166667,41.93166667,456.1666667,2956.072917,4647.09375,4.541666667,0,9.07
29/01/2018,35.55333333,44.94833333,36.14125,43.18916667,1262.25,3369.197917,5246.885417,6.458333333,0,8.98
30/01/2018,36.29291667,43.93,41.1125,47.69166667,1504.333333,3421.541667,5249.020833,5.666666667,0,8.86
31/01/2018,39.76041667,48.70666667,43.32541667,50.86916667,540.7083333,3502.947917,5229.385417,4.333333333,0,9.26
01/02/2018,35.67333333,42.865,35.73083333,40.90916667,1127.333333,3710.03125,5327.96875,7.041666667,0,9.25
02/02/2018,41.48125,47.07416667,40.90125,46.205,947.875,3769.1875,5363.104167,4.666666667,0,8.94
03/02/2018,37.78583333,42.61833333,37.59291667,41.5275,1898.333333,3671.760417,4880.364583,2.375,0,8.94
04/02/2018,31.97125,35.9775,30.81708333,34.4975,1659.291667,3597.541667,4621.6875,2.291666667,0,8.94
05/02/2018,46.7275,54.73083333,45.22833333,53.29666667,326.2083333,4044.447917,5248.75,1.583333333,0,9.05
06/02/2018,48.95625,58.335,47.15583333,55.55333333,615.5416667,4177,5377.322917,0.291666667,0,8.78
07/02/2018,45.71458333,57.09166667,36.1325,43.23583333,1889.5,4128.8125,5504.083333,0.708333333,0,8.97
08/02/2018,43.69708333,55.01083333,41.63416667,51.23083333,1741.166667,4140.364583,5534.104167,2.833333333,0,9.1
09/02/2018,41.65625,46.74583333,40.48208333,48.00916667,1185.791667,0,5457.1875,1.083333333,0,9.21
10/02/2018,37.53708333,41.82833333,37.95333333,42.13333333,614.5833333,0,4936.729167,1.583333333,0,9.21
11/02/2018,13.2325,15.66833333,19.115,19.85583333,2023.25,3114.177083,4659.78125,1.416666667,0,9.21
12/02/2018,34.05791667,42.53416667,33.7925,41.48333333,650.6666667,3501.65625,5328.614583,2.583333333,0,9.46
13/02/2018,41.68625,46.935,41.1625,45.94166667,497.0416667,3768.010417,5429.114583,1.041666667,0,9.87
14/02/2018,40.28041667,45.07,38.22708333,43.09333333,1955.958333,3748.21875,5483.635417,0.125,0,9.58
15/02/2018,34.69708333,39.275,36.60083333,42.565,1047.291667,3670.65625,5467.197917,-0.666666667,0,9.52
16/02/2018,39.3575,43.66666667,39.02208333,43.42833333,252.9166667,3689.65625,5426.895833,0.958333333,0,9.5
17/02/2018,40.21916667,43.39833333,39.61666667,42.31833333,279.0416667,0,4949.958333,1.458333333,0,9.5
18/02/2018,36.14208333,36.98166667,36.33416667,37.04166667,482.25,3352.71875,4616.5,1.458333333,0,9.5
19/02/2018,46.46291667,53.29333333,45.16958333,51.8325,1111.75,3213.802083,5269.71875,0.833333333,0,9.86
20/02/2018,49.19041667,55.44166667,48.09708333,54.61083333,1493.583333,3232.15625,5459.34375,0.125,0,9.7
21/02/2018,48.1575,54.5275,49.35291667,55.76,1264.333333,3487.604167,5491.520833,0.916666667,0,9.54
22/02/2018,46.39791667,51.76916667,46.16083333,52.13333333,1221.541667,3431.020833,5477.989583,0.458333333,0,9.7
23/02/2018,52.45666667,62.84666667,49.21,56.36,524,0,5435.739583,-0.166666667,0,9.79
24/02/2018,42.3825,50.33583333,48.15916667,56.70333333,596.8333333,2939.0625,5023.416667,-2.125,0,9.79
25/02/2018,32.36125,33.63,36.35833333,38.35583333,1918.791667,2815.770833,4819.583333,-6.666666667,0,9.79
26/02/2018,49.94416667,57.10333333,53.11958333,60.97833333,2510.833333,3381.1875,5570.947917,-7.166666667,0,9.61
27/02/2018,58.3175,69.22166667,54.41041667,61.80583333,1982.416667,3496.729167,5672.916667,-7.958333333,0,10.13
28/02/2018,49.71166667,57.24333333,50.45,61.06666667,2375.166667,3342.822917,5636.8125,-7.458333333,0,10.08
01/03/2018,78.29333333,100.2508333,66.34666667,81.27166667,899.0833333,3035.614583,5667.385417,-8.5,0,9.97
02/03/2018,68.59541667,83.35583333,56.43458333,66.43666667,937.125,3037.8125,5705.1875,-5.291666667,0,10.12
03/03/2018,41.10333333,43.215,43.90458333,48.06333333,1130.291667,2661.6875,5005.03125,-3.458333333,0,10.12
04/03/2018,35.66666667,41.14583333,34.40916667,38.40333333,634.25,0,4840.197917,-4,0,10.12
05/03/2018,50.68583333,60.86333333,46.885,53.95083333,1019.208333,3086.854167,5470.229167,-2.291666667,0,10.34
06/03/2018,49.73375,57.5475,46.95541667,55.20833333,1354.125,3158.53125,5447.958333,0.791666667,0,10.45
07/03/2018,51.56541667,59.89,15.30416667,21.1925,1712.125,3068.010417,5432.072917,2.916666667,0,10.62
08/03/2018,42.13166667,50.405,39.8775,45.80833333,415.3333333,3058.21875,5351,2.958333333,0,11.1
09/03/2018,38.37125,44.93666667,36.69,42.02083333,801.375,3019.927083,5302.260417,4.291666667,0,11.1
10/03/2018,32.84416667,36.08083333,31.24166667,34.59416667,477.5,2801.75,5021.34375,6.583333333,1,11.1
11/03/2018,23.94875,24.80666667,21.52458333,21.5575,257.125,0,4497.104167,9.208333333,0,11.1
12/03/2018,38.80791667,45.20666667,27.72333333,32.31,1627.958333,2937.9375,4941.916667,12.04166667,0,11.06
13/03/2018,39.21083333,44.67083333,38.20333333,43.6625,1626.375,2773.854167,4984.75,10.16666667,0,11.38
14/03/2018,47.3875,55.1625,35.51625,38.86833333,727.1666667,2786.354167,4958.333333,8.916666667,0,11.16
15/03/2018,27.82583333,29.72666667,26.73083333,30.67583333,324.1666667,2666.34375,4178.78125,6.375,1,11.16
16/03/2018,25.96916667,35.895,24.02125,32.99333333,890.5416667,2516.020833,4503.125,6.666666667,1,11.15
17/03/2018,16.02916667,27.12,14.42416667,19.47666667,942.25,2355.510417,4550.416667,3,0,11.15
18/03/2018,11.20958333,14.55666667,11.93916667,13.82916667,1772.833333,2333.854167,4622.5625,-2.458333333,0,11.15
19/03/2018,48.12791667,56.66416667,29.65416667,40.39,805.9166667,2783.729167,5195.46875,-0.75,0,11.04
20/03/2018,44.12875,46.45,32.10875,39.28666667,1554.791667,2894.3125,5328.666667,0.708333333,1,11.52
21/03/2018,50.59625,55.9725,38.43625,43.26083333,861.375,2973.979167,5326.25,1.25,0,12.62
22/03/2018,40.77958333,46.50416667,37.015,46.36583333,1098.416667,3060.864583,5378.489583,1.083333333,0,12.31
23/03/2018,53.4275,60.09333333,32.90833333,37.05083333,2042.375,3372.208333,5299.28125,2.916666667,0,12.58
24/03/2018,42.14875,42.89833333,39.18125,42.43916667,635.9166667,3141.979167,4808.635417,3.291666667,0,12.58
25/03/2018,29.23416667,31.54083333,31.4325,32.7825,530.1666667,3141.979167,4035.458333,4,0,12.58
26/03/2018,50.23208333,55.845,35.61875,39.94833333,1397.166667,3383.895833,5097.114583,6.083333333,0,12.96
27/03/2018,45.55541667,50.75,45.77208333,49.40833333,565.5416667,3466.25,5210.916667,7.125,0,13.65
28/03/2018,40.27875,44.755,39.77708333,43.83333333,395.2916667,3293,5213.364583,6.958333333,0,12.96
29/03/2018,38.02958333,42.11083333,36.45541667,41.09083333,473.0833333,3403.802083,5188.75,8.083333333,0,13.26
30/03/2018,26.03125,24.94583333,27.93625,27.90583333,1225.25,3354.90625,4281.270833,10.625,1,13.26
31/03/2018,25.22,32.83083333,23.57541667,26.7475,1139.916667,3188.447917,4310.041667,11.54166667,0,13.26
01/04/2018,19.41541667,18.32083333,19.74791667,17.60833333,1143.833333,3051.3125,3885.947917,9.375,1,13.26
02/04/2018,21.03458333,21.87,24.54291667,23.84916667,1315.708333,3082.34375,3741.614583,8.833333333,1,13.26
03/04/2018,39.74625,47.6875,35.05833333,38.28083333,793.5,3211.25,4765.239583,12.08333333,0,13.27
04/04/2018,37.6275,42.18833333,30.45,34.565,1065.666667,3256.875,4954.072917,14.20833333,0,13.02
05/04/2018,31.0025,31.98583333,29.82625,30.68583333,1177.291667,3087.09375,4915.010417,14.16666667,0,12.61
06/04/2018,35.93166667,36.80583333,35.69083333,37.2425,813.875,3192.6875,4836.427083,12.75,0,12.96
07/04/2018,15.35916667,12.6925,17.9925,16.80416667,1786.25,2759.229167,4367.760417,11.54166667,0,12.96
08/04/2018,23.29375,20.32666667,20.74791667,17.34583333,1372.083333,2916.375,4111.4375,14.66666667,0,12.96
09/04/2018,37.14958333,42.49416667,21.40208333,19.52583333,638.0416667,3186.958333,4653.760417,16.45833333,0,13.3
10/04/2018,36.9675,39.7275,34.85958333,37.82333333,306.2083333,3020.25,4707.510417,15.70833333,0,13.34
11/04/2018,34.5725,37.82,34.16666667,37.20333333,467.1666667,2977.822917,4699.28125,15.91666667,0,13.39
12/04/2018,29.4,30.32416667,30.80833333,32.545,352.7083333,3027.46875,4594.78125,18.79166667,0,13.55
13/04/2018,38.08875,42.335,35.97666667,39.44166667,465.2916667,3158.34375,4620.125,17.70833333,0,13.9
14/04/2018,32.73708333,30.43833333,31.29958333,30.14166667,446.625,2960.0625,4299.677083,17.16666667,0,13.9
15/04/2018,29.82916667,28.16583333,25.2775,27.74833333,786.9166667,2821.15625,3989.21875,19.08333333,0,13.9
16/04/2018,45.655,50.9775,24.04041667,21.89166667,1121.916667,3077.71875,4541.583333,18.79166667,0,13.95
17/04/2018,44.44666667,45.68166667,35.03833333,37.7125,658.7083333,3185.010417,4741.197917,17.83333333,0,13.7
18/04/2018,41.12916667,42.1875,37.81791667,40.13333333,479.1666667,2990.833333,4691.229167,18.16666667,0,13.85
19/04/2018,39.31166667,40.8275,30.69333333,33.27833333,1370.541667,3072.770833,4637.9375,19,0,13.42
20/04/2018,38.15416667,39.28583333,31.9175,32.74916667,1794.958333,3138.791667,4635.71875,18.5,0,13.01
21/04/2018,30.81625,29.7475,29.59541667,29.06416667,711.4583333,3134.125,4307.270833,19.25,1,13.01
22/04/2018,19.50291667,16.31666667,22.69833333,18.86666667,617.9583333,3003.96875,4000.083333,20.79166667,0,13.01
23/04/2018,34.01583333,37.7725,36.72291667,36.20833333,513.0833333,3180.8125,4546.947917,21.33333333,0,12.85
24/04/2018,34.45416667,34.53083333,45.5875,50.47333333,621.9166667,3201.635417,4689.0625,21.04166667,0,13.18
25/04/2018,29.46,28.82916667,44.82,47.225,431.375,3208.5625,4672.322917,21.33333333,0,13.21
26/04/2018,33.26166667,35.77,46.42833333,49.99666667,522.25,3240.75,4650.25,17.04166667,0,13.44
